	t	acc_x	acc_y	acc_z	humidity	temp_from_hum	temp_from_pressure	pressure	compass_x	compass_y	compass_z	gyro_x	gyro_y	gyro_z	index
21	1512722575.3666825	0.002666905056685209	0.04613059014081955	0.9694260358810424	26.408409118652344	33.19980239868164	32.91666793823242	1013.31689453125	9.960434913635254	-57.06895065307617	5.097272872924805	0.11147081106901167	-0.008702367544174194	0.00832078605890274	21
22	1512722575.410263	0.009455390274524687	0.040789153426885605	0.9730815291404724	26.788663864135746	33.162403106689446	32.90833282470703	1013.317138671875	9.607441902160645	-56.84485244750977	5.33657169342041	0.10505672544240953	-0.0071752071380615234	0.00832078605890274	22
23	1512722575.457348	0.009212944656610487	0.04054636135697365	0.9701571464538574	26.788663864135746	33.162403106689446	32.91249847412109	1013.319580078125	9.47371768951416	-56.89344787597656	5.570520401000977	0.10872191935777664	-0.006564341485500336	0.00832078605890274	23
24	1512722575.499965	0.008970499038696289	0.05050085484981537	0.9723504185676576	26.75063896179199	33.19980239868164	32.914581298828125	1013.3232421875	9.813803672790527	-56.67294311523438	4.469414710998535	0.10688932985067368	-0.005953475832939148	0.0074044913053512565	24
25	1512722575.5434828	0.002909350907430053	0.0497724786400795	0.9721066951751708	26.75063896179199	33.19980239868164	32.91249847412109	1013.32373046875	9.76051139831543	-56.91520690917969	4.2109150886535645	0.10536216944456099	-0.007480636239051819	0.008015353232622147	25
26	1512722575.5868194	0.00654603959992528	0.0424887016415596	0.9723504185676576	27.373674392700195	33.162403106689446	32.91666793823242	1013.3232421875	9.921256065368652	-57.15354919433594	4.074777603149413	0.11177625507116318	-0.0071752071380615234	0.008931651711463928	26
27	1512722575.6345901	0.012122295796871184	0.0424887016415596	0.9708882570266724	27.373674392700195	33.162403106689446	32.90833282470703	1013.324462890625	9.814431190490724	-57.10197830200195	4.805254459381104	0.10841649025678636	-0.006258904933929443	0.009542517364025116	27
28	1512722575.6841302	0.010425174608826636	0.04224590957164765	0.9708882570266724	25.595245361328125	33.218505859375	32.90625	1013.323486328125	9.82119369506836	-56.97912216186523	4.755757808685303	0.1059730276465416	-0.00534261018037796	0.010458815842866898	28
29	1512722575.7300954	0.0021820133551955227	0.04151752963662148	0.9830730557441713	25.595245361328125	33.255905151367195	32.914581298828125	1013.323974609375	10.027474403381348	-57.01182174682617	4.227977752685547	0.10627845674753188	-0.005953475832939148	0.007709924131631851	29
30	1512722575.7896118	0.0024244592059403662	0.039575189352035516	0.9745436906814576	26.03400230407715	33.255905151367195	32.910415649414055	1013.324951171875	9.901269912719727	-56.74823760986328	4.417548656463623	0.10291870683431624	0.07406987994909286	0.005877327173948288	30
31	1512722575.836685	-0.0007405069191008806	0.05098643898963928	0.9699134826660156	27.94405746459961	33.19980239868164	32.910415649414055	1013.33154296875	9.835693359375	-56.1974105834961	4.598949909210205	0.10002371668815613	-0.0012359991669654846	0.006094247102737428	31
32	1512722575.887336	0.008000715635716915	0.04613059014081955	0.9691823720932008	27.94405746459961	33.19980239868164	32.902084350585945	1013.331298828125	9.64359188079834	-56.30222702026367	4.78744649887085	0.1009400188922882	0.0002911686897277832	0.007621411234140395	32
33	1512722575.929659	0.014061863534152508	0.045159418135881424	0.9682075977325441	27.14844512939453	33.162403106689446	32.91666793823242	1013.3310546875	9.252318382263184	-56.37229919433594	5.436935901641847	0.09819111227989197	-0.003679454326629639	0.007315978407859801	33
34	1512722575.9732866	0.00630359398201108	0.03641888871788978	0.9699134826660156	27.14844512939453	33.162403106689446	32.910415649414055	1013.333984375	9.165042877197266	-56.15380096435547	5.570385932922363	0.10582692921161653	-0.07820501923561096	0.007926840335130692	34
35	1512722576.0355265	0.0012122296029701831	0.036661680787801736	0.968938648700714	26.557586669921875	33.181102752685554	32.91249847412109	1013.333984375	9.220947265625	-56.00181198120117	5.316428184509277	0.10307803750038147	-0.005817487835884093	0.005483381450176239	35
36	1512722576.0795152	0.008000715635716915	0.04491662606596947	0.9745436906814576	26.87934112548828	33.181102752685554	32.914581298828125	1013.328857421875	9.344274520874023	-56.16051864624024	5.705693244934082	0.106132373213768	-0.003984890878200531	0.007926840335130692	36
37	1512722576.1231186	0.006061147898435593	0.04443104192614555	0.969669759273529	26.87934112548828	33.181102752685554	32.914581298828125	1013.3310546875	9.343738555908203	-56.09596252441406	5.850205421447754	0.10582692921161653	-0.005817487835884093	0.007926840335130692	37
38	1512722576.1659205	0.006061147898435593	0.042731493711471565	0.9630899429321288	27.376598358154297	33.125	32.910415649414055	1013.33251953125	9.621265411376953	-56.11402893066406	5.410156726837158	0.1067432314157486	-0.003679454326629639	0.0070105455815792075	38
39	1512722576.2131104	0.002909350907430053	0.04491662606596947	0.9716193079948424	27.376598358154297	33.125	32.914581298828125	1013.334228515625	9.650693893432617	-56.535926818847656	5.750417709350586	0.10552150011062622	-0.004595756530761719	0.007621411234140395	39
40	1512722576.2746825	0.005091364029794931	0.04370266199111938	0.9718630313873292	27.40292358398437	33.162403106689446	32.91666793823242	1013.337890625	9.72693157196045	-56.63851547241211	5.483022689819336	0.10765953361988068	-0.005512051284313203	0.008232273161411284	40
41	1512722576.3182564	0.0055762561969459066	0.037390053272247314	0.9789302349090576	28.36233901977539	33.162403106689446	32.920833587646484	1013.34375	9.678777694702148	-56.34928894042969	5.457949638366699	0.10735410451889038	-0.006733782589435577	0.008843138813972473	41
42	1512722576.3653321	0.001939567388035357	0.043459873646497726	0.9718630313873292	28.36233901977539	33.162403106689446	32.918750762939446	1013.34130859375	9.950956344604492	-56.78361892700195	5.630697250366211	0.10827039182186128	-0.003984890878200531	0.00853770598769188	42
43	1512722576.4077206	0.0041215806268155575	0.04297428578138352	0.9733252525329591	26.95246696472168	33.087600708007805	32.90833282470703	1013.33935546875	9.85467529296875	-56.97449493408203	5.534551620483398	0.1067432314157486	-0.005817487835884093	0.008232273161411284	43
44	1512722576.4512293	0.008000715635716915	0.0441882498562336	0.9708882570266724	26.95246696472168	33.087600708007805	32.92291641235352	1013.3466796875	9.859241485595703	-56.8819808959961	6.03251314163208	0.106132373213768	-0.003984890878200531	0.0067051127552986145	44
45	1512722576.4936926	0.0055762561969459066	0.042731493711471565	0.9718630313873292	26.762338638305664	33.19980239868164	32.918750762939446	1013.34619140625	9.642179489135742	-56.65951156616211	5.6634788513183585	0.11468447744846345	-0.00612291693687439	0.00853770598769188	45
46	1512722576.5419095	0.008243161253631115	0.05098643898963928	0.9606529474258424	26.762338638305664	33.19980239868164	32.924999237060554	1013.342041015625	9.378384590148926	-56.50754928588867	5.545595169067383	0.2255565226078033	-0.04277483373880386	0.016478955745697018	46
47	1512722576.593109	-0.018759509548544884	-0.0349777527153492	0.9650395512580872	26.6950626373291	33.068897247314446	32.910415649414055	1013.34326171875	9.363856315612793	-57.22771072387695	5.279627323150635	0.4179790914058685	0.07756561785936356	0.031139720231294632	47
48	1512722576.6368768	-0.01777216605842114	0.14251923561096191	0.9462748765945436	26.6950626373291	33.068897247314446	32.918750762939446	1013.337890625	9.679932594299316	-57.1713752746582	5.109017372131348	-0.1620168387889862	-0.0714852586388588	0.006892722100019455	48
49	1512722576.6800518	0.03976112976670265	-0.06585466861724854	0.9728378057479858	27.2303466796875	33.125	32.914581298828125	1013.34130859375	9.889406204223633	-57.00219345092773	5.33903169631958	0.2310749590396881	0.02808577567338944	0.006892722100019455	49
50	1512722576.7276778	0.00048489184700883925	-0.03859614208340645	0.966745376586914	26.794513702392575	33.181102752685554	32.92291641235352	1013.340576171875	9.961553573608398	-57.061973571777344	5.724990367889403	0.10602696985006332	-0.01561908423900604	0.009805537760257721	50
51	1512722576.7713315	0.010182728059589865	0.040789153426885605	0.9752748012542723	26.794513702392575	33.181102752685554	32.91249847412109	1013.335693359375	10.21319580078125	-57.15052795410156	5.866978645324707	0.10093915462493896	-0.00034161657094955444	0.007885143160820006	51
52	1512722576.8137615	0.0024244592059403662	0.030349070206284526	0.9728378057479858	26.56343650817871	33.218505859375	32.91249847412109	1013.3291015625	9.894063949584961	-57.31280899047852	5.8404903411865225	0.103688046336174	-0.003701373934745789	0.007579710334539413	52
53	1512722576.8631408	0.006061147898435593	0.05462832748889923	0.9730815291404724	26.56343650817871	33.218505859375	32.91666793823242	1013.33740234375	9.896078109741213	-57.09353256225586	5.682387828826903	0.10552063584327698	-0.004006803035736084	0.007579710334539413	53
